Id,SalePrice
1669,287583.05988294625
1670,336407.202195524
1671,260415.1289692111
1672,473122.35502470226
1673,283066.13548995805
1674,236152.56252710192
1675,191550.31592643633
1676,190362.60770613825
1677,216908.92539668616
1678,490914.82795651903
1679,389046.00646782684
1680,346330.3411727621
1681,235381.96057098085
1682,302576.8662805053
1683,180873.99938121444
1684,170731.40821959905
1685,166563.0738828853
1686,166172.95326771136
1687,169698.16933853092
1688,190705.97753813164
1689,192308.72946643364
1690,193834.13884579303
1691,179784.11095203317
1692,253840.48122263307
1693,165985.74162726986
1694,181436.55714645324
1695,166502.65901612694
1696,268983.461022672
1697,172225.31605866418
1698,357042.8144131612
1699,311131.9796955276
1700,249358.1959179301
1701,263994.10589557845
1702,239733.00753561992
1703,236599.72151083904
1704,278415.0515756384
1705,228687.91178528778
1706,473316.4430522383
1707,208210.0889902131
1708,202198.26504981733
1709,266202.34537631844
1710,218808.64947702835
1711,261078.17314547749
1712,259664.1448044696
1713,272450.04568713054
1714,224789.37878975717
1715,204762.26197738334
1716,182526.86031995178
1717,172546.86875869925
1718,134742.43290506373
1719,200454.74002817532
1720,248262.77031958886
1721,163400.13416848073
1722,122348.90980722848
1723,154516.50129595862
1724,200780.63517182105
1725,242376.2903437468
1726,184699.66528186479
1727,152140.11813013657
1728,170035.93385601355
1729,166867.82944870464
1730,158037.50576095015
1731,117511.87283932698
1732,134350.1302634509
1733,118691.85683892731
1734,115328.72600464814
1735,126649.41442622374
1736,110251.98649806992
1737,316643.3245532128
1738,230252.35965820332
1739,266115.8665140541
1740,220669.8721167878
1741,191756.3341635756
1742,172111.97712424016
1743,178580.58491229767
1744,322178.6863845446
1745,220353.4958042666
1746,181799.3738157026
1747,216628.1063304671
1748,229629.97166953734
1749,145742.38612247893
1750,127394.11660580867
1751,247790.19787352232
1752,120009.71313446229
1753,150624.8789976865
1754,192638.00521881744
1755,161035.98657869594
1756,127060.62444334944
1757,123889.93244965884
1758,146328.81118348512
1759,153817.2489260565
1760,162073.2902427377
1761,141922.21853363223
1762,176463.93732216532
1763,172346.31798260455
1764,113415.52405540626
1765,169682.91624662766
1766,184617.15068393605
1767,220626.40815183418
1768,142438.04693132296
1769,176627.40158024817
1770,146680.6479976558
1771,124786.41025793966
1772,136794.87686662978
1773,131881.46471614487
1774,137930.32263019014
1775,141356.17966535033
1776,129702.17602045716
1777,113509.06462280647
1778,138552.4870886502
1779,117053.23409440072
1780,173989.27389294058
1781,125686.32627693568
1782,91211.24809303982
1783,142714.74551874527
1784,104952.69765146529
1785,123329.76878434709
1786,133527.97347486403
1787,157409.4347520608
1788,60464.05023880878
1789,98279.52048964203
1790,77150.77877572579
1791,194081.4645843179
1792,163429.09464790934
1793,125413.53667205392
1794,151153.4699532654
1795,134831.2935647407
1796,125701.34388838697
1797,123888.3939917093
1798,123279.00902392584
1799,107795.85001125246
1800,126446.17926322622
1801,131715.71305942323
1802,130084.8646716407
1803,147424.54181295398
1804,144720.86548356558
1805,135285.68576684681
1806,124366.0101267352
1807,122915.43220721811
1808,114137.58717239932
1809,115389.75882716071
1810,138354.60955525262
1811,93194.76985677252
1812,96000.50180916883
1813,122811.06392169719
1814,97794.7864904525
1815,56253.85503343665
1816,100229.299823761
1817,104981.72984234597
1818,140528.4603764933
1819,125402.29408134622
1820,53374.10203980223
1821,113131.82552131303
1822,146129.5097171835
1823,42278.00653355548
1824,132062.20157284426
1825,132643.31243532783
1826,101671.842880601
1827,101276.03297948044
1828,129597.10448102167
1829,115783.78062636137
1830,140841.04807187352
1831,140658.79017114587
1832,81183.76924421781
1833,138179.38883687762
1834,120267.94865691263
1835,120060.68207284558
1836,127364.75421672141
1837,85868.54188829225
1838,125049.21270075881
1839,101311.32873029532
1840,146173.7792789202
1841,140227.37830616208
1842,85542.56781197895
1843,125665.07502757876
1844,139662.5267726993
1845,137495.82679030485
1846,151982.84532721367
1847,159467.09795437692
1848,58398.65759979766
1849,106438.3314838829
1850,114692.67030488832
1851,152617.8329503239
1852,124822.99717352544
1853,126517.17726141996
1854,165148.84261872567
1855,138700.83297485966
1856,219819.78714130327
1857,135538.30929648998
1858,141714.7402749778
1859,118235.47627365554
1860,149500.86696612876
1861,117387.26129220038
1862,328812.14644275873
1863,316159.2488520417
1864,316169.0787593781
1865,331394.4727537097
1866,334646.9524247945
1867,225719.33579134656
1868,294242.85370417
1869,205632.05516490058
1870,226026.0278141125
1871,245458.42451772545
1872,165273.05280548197
1873,233973.25723640586
1874,148328.10641782687
1875,200810.89770049247
1876,199456.3615581727
1877,209352.7377502913
1878,197834.87905682612
1879,128033.73132270353
1880,133213.14496256842
1881,247159.46906477466
1882,248556.19288501033
1883,187955.87632310222
1884,202551.84564732635
1885,242685.91403093818
1886,302615.620182179
1887,209144.9633463457
1888,268837.5864774885
1889,159909.17080233624
1890,118539.80939837819
1891,136933.2886375326
1892,104263.46223990509
1893,125701.43394945377
1894,123799.97401115047
1895,131602.21400977936
1896,126680.93239808144
1897,115205.29406656724
1898,112195.91689796827
1899,159951.11857885402
1900,154847.84708744753
1901,167971.9074748927
1902,149804.2105863887
1903,217950.484713623
1904,146336.61685475212
1905,196359.634989178
1906,164681.89343367502
1907,204615.76266110453
1908,115731.52253543718
1909,138006.92838486753
1910,123655.309965824
1911,216535.58087588247
1912,330224.6107872844
1913,148999.21669160083
1914,54025.85975095185
1915,316474.39257828455
1916,66867.83218226678
1917,244730.05051672872
1918,143536.8024933489
1919,175990.48553389564
1920,149043.15623809263
1921,415136.59970451856
1922,319294.7601630987
1923,230827.44087230414
1924,230366.95614626727
1925,191357.33122215394
1926,399950.61858839594
1927,132383.96978129458
1928,150612.41797271895
1929,123637.60516201935
1930,128408.47000242863
1931,144154.79958665106
1932,142114.85351143905
1933,181768.76070057185
1934,180884.77347433355
1935,170765.47982574196
1936,192294.99016434012
1937,178405.20721983333
1938,166168.11256111835
1939,235478.28860708306
1940,181637.83092344922
1941,170446.73113112815
1942,179809.8052737072
1943,206064.43351985724
1944,358799.29861999355
1945,383139.6699076691
1946,138781.88574266015
1947,314538.0521276418
1948,168470.5625659617
1949,241627.62587632175
1950,186006.18159973802
1951,243028.57840979696
1952,209494.61683407167
1953,162417.30208558444
1954,177725.21169529666
1955,132552.6048795208
1956,327351.734456491
1957,152444.81567316587
1958,312083.99258381536
1959,143785.39150156506
1960,116293.80721988388
1961,121835.91934614367
1962,97797.48932809048
1963,107007.55397946926
1964,108471.27745372147
1965,148271.99845917296
1966,135519.45655095257
1967,278706.41338916426
1968,438485.16248371266
1969,382300.5108331153
1970,441587.25121213525
1971,474179.29336311785
1972,386634.21231790574
1973,250937.66305865976
1974,323539.3517373062
1975,559515.8317431462
1976,264171.2085817594
1977,346770.6687207651
1978,364313.85621801845
1979,328273.0095806974
1980,195413.24135541657
1981,346627.416683556
1982,218608.47377822286
1983,199945.99326049595
1984,167553.05795033544
1985,225348.75003840527
1986,206971.29686764462
1987,184555.9697704804
1988,171900.28226324345
1989,191431.87525268455
1990,209617.01187139173
1991,237084.4715599591
1992,216753.68174478874
1993,167366.5914111924
1994,239888.04408083396
1995,186043.12696014068
1996,243999.751564423
1997,303555.4167191067
1998,323029.2618238568
1999,257705.55475627322
2000,315623.90029226604
2001,256033.8415385665
2002,232964.09716557997
2003,242427.71105492135
2004,274669.72635319683
2005,213687.88886057056
2006,221506.85766159953
2007,239078.96454553067
2008,213652.06600664722
2009,189593.27046678704
2010,190898.2930371843
2011,134205.46483149022
2012,166543.37277543038
2013,177046.22935454315
2014,185502.43422615668
2015,202002.50339966573
2016,190462.413433535
2017,194043.3716196908
2018,117517.50400285613
2019,135357.06931884462
2020,105191.30919451156
2021,107170.22514805527
2022,174407.02198620347
2023,142580.78151148072
2024,266456.37686695665
2025,358642.35876812163
2026,172652.99446240245
2027,158299.00823672523
2028,149200.79271725204
2029,168642.5672150021
2030,270804.6669590161
2031,231382.3838229048
2032,254967.76716020738
2033,262337.4596534363
2034,168300.6473121153
2035,218538.90706899296
2036,195682.79991516256
2037,206676.31596698565
2038,320126.1795398584
2039,216653.22493751036
2040,270419.66721177683
2041,284792.1600931868
2042,205246.22860818746
2043,177641.98377822476
2044,169741.6041318266
2045,213411.8575343761
2046,149544.2837862205
2047,144956.115126833
2048,138941.3190785132
2049,142314.40808011967
2050,175166.97588773066
2051,104805.3610249101
2052,124184.32671300485
2053,145600.53475361824
2054,85310.0746990525
2055,148845.50897478499
2056,140399.28629242367
2057,114278.11650841049
2058,213535.7522457814
2059,130278.74080049401
2060,172086.3122587572
2061,175004.58958495062
2062,129552.61334517904
2063,114889.53113408659
2064,142288.1648326999
2065,119157.09261368352
2066,159545.7847428364
2067,109267.78122158126
2068,137951.6026063993
2069,90192.87708230445
2070,118100.15291978826
2071,97302.51659210703
2072,136581.26371122542
2073,132554.91218954406
2074,188672.14343357156
2075,148950.14136539339
2076,119605.23736836013
2077,156246.47807687073
2078,126644.27928601763
2079,132703.41585538271
2080,117842.2003517399
2081,129205.32237851329
2082,121423.26940117964
2083,145734.66105954873
2084,111133.59866291257
2085,118365.37465244028
2086,107580.7795799189
2087,118397.21956789223
2088,97511.95714682755
2089,79693.69345984184
2090,124541.38527065696
2091,106190.67704601151
2092,117908.58901246039
2093,112723.07854748872
2094,104064.5624304771
2095,143298.46005707572
2096,79595.80630988201
2097,95764.66658352074
2098,141728.65174944742
2099,57268.41939791562
2100,73820.18118343347
2101,106257.39322096547
2102,125171.91111402248
2103,100883.73012287218
2104,138561.10630111597
2105,121218.97357737808
2106,65568.39898864593
2107,200795.52651466994
2108,110552.67322084807
2109,108949.33906065198
2110,124755.50079367467
2111,136219.79116958688
2112,134827.3016564183
2113,118244.96891785746
2114,113499.76098219006
2115,159801.57551242597
2116,117284.53890546129
2117,148734.86658034302
2118,118727.79612543546
2119,110416.46177411977
2120,115856.8423656455
2121,115530.71058933539
2122,116375.22923086496
2123,86047.96218456997
2124,156699.69412221698
2125,123714.5036017212
2126,143004.63294827164
2127,160789.76732653627
2128,125904.34948639867
2129,93892.22483855487
2130,138650.6562793839
2131,134502.65130004685
2132,112226.70467060256
2133,122789.64581027506
2134,117562.65460523269
2135,99036.50152027397
2136,72847.8815275248
2137,108520.38902312795
2138,127708.52227005125
2139,150753.9791341241
2140,137199.9192051347
2141,155659.05472189328
2142,126597.07900494977
2143,149554.32287062024
2144,121255.30848722858
2145,137368.7456567
2146,168034.89571325787
2147,132420.07988879623
2148,131324.38236558033
2149,149686.97574644902
2150,228159.25271982665
2151,114782.92418205355
2152,168602.1964927155
2153,167726.1040130236
2154,107075.70380658038
2155,144980.84984734724
2156,272675.4295639508
2157,226375.77151172882
2158,237615.27101456767
2159,202384.3659630259
2160,172502.3476753521
2161,233709.5460966189
2162,429076.5235660077
2163,344155.89824204484
2164,240366.088303913
2165,198352.03356657116
2166,154271.27689364724
2167,224767.72295211887
2168,195141.00421095412
2169,194245.32806070775
2170,216688.31905411204
2171,152479.94158441978
2172,129267.91782884684
2173,163397.1044028749
2174,227771.2020720247
2175,301394.71390466014
2176,313382.0793691518
2177,242770.6011019377
2178,208345.55910836183
2179,138660.39937487396
2180,224399.0818238974
2181,185546.0222044743
2182,214350.5963949386
2183,185399.82572791367
2184,122367.55135701547
2185,116863.52965256413
2186,145904.3506438896
2187,156578.12366977645
2188,155019.81301494304
2189,312784.87897336413
2190,80531.51534148793
2191,79823.13240401621
2192,90001.31691097368
2193,102323.85730186697
2194,101981.72134186755
2195,109610.29108300652
2196,102107.51445845631
2197,114094.24807960544
2198,164476.59078120638
2199,182173.066187914
2200,147222.19093735574
2201,144945.54572540487
2202,210453.79172468258
2203,139347.92185663054
2204,176509.25490593782
2205,116802.89659174667
2206,145818.63842479084
2207,224694.76368504346
2208,259773.4975116024
2209,241975.22590787156
2210,125555.93174658924
2211,112303.77311078392
2212,118546.89339693602
2213,104663.85378101114
2214,127986.62609412767
2215,103048.06952498034
2216,146686.1971344385
2217,68120.99147092679
2218,60928.67319095979
2219,61271.39181806839
2220,55823.66789857765
2221,318683.09865105874
2222,275639.536670652
2223,286562.52453331015
2224,210405.764996419
2225,120312.81113111647
2226,189169.93923387036
2227,198130.9611451586
2228,257956.05204895246
2229,250435.40236178486
2230,147291.8326691766
2231,206641.76488725093
2232,178471.24160035903
2233,169065.857031545
2234,232815.85959348292
2235,223992.9335276191
2236,265971.0393991758
2237,333711.6395467972
2238,198635.44389951418
2239,107507.62890089881
2240,155910.2539313336
2241,160978.51031861658
2242,125003.12180456663
2243,126825.32115407052
2244,104055.97033159445
2245,96284.81018617854
2246,139091.03981141088
2247,109672.29088575926
2248,125684.672620984
2249,122564.73571300672
2250,131947.24821554995
2251,103623.08183512493
2252,175334.71804804204
2253,152237.68675050195
2254,170017.91129146886
2255,186285.445740861
2256,176075.35388782452
2257,211492.82007082913
2258,160494.45376317904
2259,177658.553293626
2260,150530.09073377113
2261,183860.8030869418
2262,208359.84663624683
2263,367248.71197691996
2264,510090.21634653554
2265,164908.04353581645
2266,300101.2880791129
2267,376151.0483285478
2268,418510.84412945906
2269,148511.71251692352
2270,191006.84858233744
2271,212543.58339036498
2272,188602.7883736364
2273,164307.80633843382
2274,182382.1655371639
2275,157372.48892692407
2276,195535.37215408607
2277,186368.73548982883
2278,147133.82020785834
2279,125911.50438443711
2280,117671.72072392121
2281,169235.75039363344
2282,186333.73941206638
2283,106093.71131580416
2284,111769.53077066773
2285,140654.03151028778
2286,123042.53914216199
2287,366312.53192018165
2288,266318.3833331351
2289,384979.33259926294
2290,471380.8292089717
2291,316733.7492571211
2292,433368.17140998004
2293,503677.1635727724
2294,432056.4578273008
2295,474694.22269362636
2296,285558.9061790642
2297,323188.1303685718
2298,324508.5776895523
2299,379594.35951812484
2300,337643.88099640334
2301,285707.5359009479
2302,242193.52186187234
2303,235690.3935433788
2304,229227.37933368218
2305,190762.54148660973
2306,184918.0743244882
2307,191716.77968517484
2308,219131.1268620821
2309,276430.8708034124
2310,209092.2123802513
2311,201075.2365044825
2312,165487.13775204105
2313,168576.72053656346
2314,166571.76656498856
2315,173916.9788955685
2316,185967.03607825347
2317,184338.4266239061
2318,174265.8462675292
2319,175698.70357239232
2320,181370.07142691305
2321,241153.5041511301
2322,174024.32956711008
2323,182603.569179736
2324,168787.40077562394
2325,212933.37415329684
2326,167095.5306981028
2327,203817.00233518623
2328,224297.46595655495
2329,189854.6383627975
2330,183201.10284651208
2331,352730.572015972
2332,402604.6437989399
2333,323343.78742111643
2334,244588.38185533354
2335,261982.55221801
2336,323738.9530170296
2337,197808.02954656424
2338,268490.4843878948
2339,210578.33977763515
2340,398825.4996070509
2341,210618.09266531357
2342,231076.61386105593
2343,223075.83943020206
2344,213466.375292861
2345,226842.74163479047
2346,208016.3346729167
2347,191687.74500354473
2348,238096.31219682246
2349,168206.37200802757
2350,296670.40343978227
2351,246878.89312748937
2352,249937.73775968308
2353,242064.21606192167
2354,135678.84685106765
2355,143756.78217969005
2356,151674.10201633436
2357,189076.99241911562
2358,191060.17197239725
2359,135237.03329799877
2360,117581.39888963672
2361,143945.85517047174
2362,269226.2993788111
2363,140358.62107019723
2364,153303.64739654856
2365,225557.82005412577
2366,182356.32397458432
2367,217099.3641313152
2368,217012.49809131003
2369,212004.5407253198
2370,168150.53134916324
2371,167440.76803137714
2372,193608.05255031234
2373,283911.06745367165
2374,318202.2295080279
2375,249461.1066634837
2376,287987.04409161495
2377,360155.8615230044
2378,143194.67390735226
2379,203984.32536816542
2380,146811.32889124673
2381,169809.86613622203
2382,199125.66878519504
2383,200625.84715588865
2384,247220.21789953418
2385,159065.6341623568
2386,132704.04199429828
2387,132786.08078001655
2388,97655.67247272405
2389,116279.85863273154
2390,141233.57072754658
2391,145884.89470802146
2392,115575.43730730984
2393,167132.65801204063
2394,140061.56883493232
2395,217186.93891211587
2396,142304.37702171423
2397,216146.19429023305
2398,134962.94768663816
2399,62886.88780824717
2400,61083.58667663585
2401,121155.13343102025
2402,135292.11351501022
2403,143371.66969346473
2404,144471.82828596976
2405,158328.6408877064
2406,142077.57213333948
2407,125557.2893694713
2408,144102.51097233398
2409,122744.35022549854
2410,166939.59032886405
2411,114437.4240457926
2412,157272.7265893485
2413,127681.38884548233
2414,145342.0521778852
2415,132957.65651580426
2416,126319.08205919615
2417,131499.97002820866
2418,129687.77778708389
2419,130458.92664813343
2420,120739.21233036912
2421,144576.84264234352
2422,109313.6453550733
2423,110423.53075418224
2424,152641.3587383402
2425,192026.45921039637
2426,130462.34315199379
2427,125051.36094183849
2428,173677.449217096
2429,114631.58617393594
2430,133468.63125081276
2431,106896.26480149389
2432,145720.40992638114
2433,148016.9001390098
2434,133130.88993185372
2435,154193.5509575588
2436,106485.66556243984
2437,104522.9864332679
2438,121799.10361485858
2439,103643.05817285416
2440,121269.42777276195
2441,90447.44762335195
2442,95996.02624470767
2443,123451.75655367765
2444,127310.0327422138
2445,86754.72487946982
2446,132284.65368289745
2447,175054.13256390407
2448,124860.31804867944
2449,113213.93004726405
2450,143854.07197395063
2451,121130.33637026839
2452,190049.85363711396
2453,92368.29527582444
2454,113455.44782398376
2455,116750.46140032768
2456,132467.54654595826
2457,130961.79467479025
2458,119412.4077483844
2459,112861.55830909986
2460,134772.93221426022
2461,122090.59518945115
2462,136958.1549140935
2463,119332.75387669986
2464,181101.47630513637
2465,141923.76308579248
2466,116814.44011719394
2467,126402.09084105694
2468,79649.37176286474
2469,81292.36546100056
2470,186726.8622984107
2471,210637.80612593723
2472,164993.21969056604
2473,114873.99135512952
2474,71710.52149206631
2475,217074.33422927014
2476,116198.13509451425
2477,124370.14325062519
2478,150090.26670958713
2479,102912.72399646373
2480,144807.8475424068
2481,117644.08893531939
2482,126864.75499780237
2483,110137.08010070109
2484,121984.72726756221
2485,125772.14353400453
2486,153374.94517369047
2487,169999.06722701486
2488,160054.08184187635
2489,147074.14457238768
2490,147858.00166181647
2491,94035.73790229268
2492,187761.66669178204
2493,140080.86457462795
2494,144142.23136400635
2495,87101.69793834045
2496,242601.04281788826
2497,152763.29621493994
2498,111944.14505644643
2499,89035.50466826484
2500,121907.28357944549
2501,136180.87140487472
2502,146342.43535413424
2503,97016.26068883768
2504,187689.53071522497
2505,216564.62997357253
2506,247113.56989370182
2507,277590.4407703363
2508,247360.6222420024
2509,209678.40931633106
2510,214989.78491315502
2511,171557.94412827978
2512,206895.88384802273
2513,217507.96142871087
2514,248871.69988260773
2515,149291.95514842222
2516,169011.1071101125
2517,143627.45407145098
2518,149565.95082496808
2519,229578.61862829537
2520,212619.53814751047
2521,182437.22408147747
2522,221263.31212599107
2523,116802.79381896011
2524,133750.06358187762
2525,147682.3934173771
2526,137758.53712515722
2527,111063.39447027988
2528,132888.5999049918
2529,132328.18219931063
2530,121895.51085398646
2531,260304.9467856533
2532,224610.06651169946
2533,194019.1332385883
2534,223509.0508947534
2535,315495.491834617
2536,228408.93634573033
2537,232931.2537529032
2538,175216.77253804376
2539,187749.6099586472
2540,174387.54079047305
2541,175894.37660771722
2542,159706.37300912067
2543,122415.22543508625
2544,123645.2913261293
2545,129754.08413063762
2546,125485.91279483702
2547,139397.8388123417
2548,156343.180223502
2549,158177.9789130421
2550,1065690.5703157696
2551,141754.06498897483
2552,128423.88643795712
2553,74551.1543449387
2554,96092.78640034204
2555,117974.72741552095
2556,102684.98756842746
2557,107431.17172483032
2558,161651.9059749795
2559,140650.5934548581
2560,147204.93634790997
2561,141518.1001967229
2562,139217.49631452386
2563,152392.8525902247
2564,201731.982171045
2565,137134.571960439
2566,159243.9099191032
2567,139619.13840146817
2568,202512.36796019576
2569,219814.28488597236
2570,120775.3780650627
2571,182817.694880209
2572,148327.88712909757
2573,222640.1715733119
2574,283315.3477533102
2575,132006.9433348926
2576,115510.70348487922
2577,151333.99857489546
2578,83103.84586773005
2579,66154.19168646552
2580,87370.21985544713
2581,102312.01724055997
2582,96408.0373820334
2583,281510.1055606616
2584,167239.6220415094
2585,179918.46799792204
2586,223702.35853030646
2587,202273.80512652188
2588,143128.71717713182
2589,148328.02147286537
2590,204164.79660996393
2591,210124.14765384485
2592,212195.50106483794
2593,246883.53952574913
2594,176486.00943230678
2595,196769.15370881945
2596,293959.2733391627
2597,182685.20537878078
2598,290061.6685127086
2599,334667.37519188196
2600,156561.02626772088
2601,141329.01160375375
2602,83279.28673852027
2603,94395.0043545233
2604,88440.09786624627
2605,80217.4305537487
2606,145184.2126655365
2607,215386.514203688
2608,198417.68894130428
2609,175744.59158232127
2610,107967.08791933181
2611,118965.09944767314
2612,156496.94048615667
2613,128923.69384927893
2614,128058.58172094623
2615,150203.92520233087
2616,142819.31573201544
2617,181024.31566021327
2618,194069.02813266538
2619,192397.2757261851
2620,189230.39237473943
2621,170442.9873301167
2622,185044.60297658824
2623,243687.72925055487
2624,305880.8932478909
2625,296241.6248421759
2626,174104.6706740031
2627,163185.5062339776
2628,478000.8313015683
2629,528466.2235054056
2630,368336.91539661493
2631,478443.35462565074
2632,410097.3384496729
2633,311818.56394318555
2634,408770.2496359992
2635,158181.3276696857
2636,176795.72254796824
2637,178105.752573192
2638,255310.7912372215
2639,182310.43487617275
2640,154019.56766130854
2641,106367.80121400725
2642,188034.55122887605
2643,104678.12507659136
2644,119859.87158479061
2645,106590.87698508918
2646,94839.71196063914
2647,106531.57998691182
2648,139207.77452206035
2649,151866.1888931232
2650,132871.8722807263
2651,139131.19057067254
2652,421738.0170023614
2653,242858.63319612786
2654,249308.0482440595
2655,409203.91222819325
2656,311702.07785296446
2657,362665.0544215361
2658,302937.7755324655
2659,292885.9084443033
2660,360050.90507291304
2661,342454.1210730682
2662,352612.5695327335
2663,278255.27671239054
2664,267359.27290249197
2665,325943.5482473568
2666,283486.8748847149
2667,163287.39339688484
2668,172273.37735568368
2669,176872.718492734
2670,271573.72281752655
2671,179123.13767996847
2672,195461.36572722878
2673,202266.37530803576
2674,192264.70624664958
2675,170278.40972616305
2676,186853.19611412284
2677,195437.1372587806
2678,250675.35776768494
2679,262845.5721613682
2680,271440.64201799774
2681,413487.95891209017
2682,315963.4194005352
2683,570658.520630641
2684,303748.9695206717
2685,324963.4893637248
2686,252042.6719942891
2687,321044.28914574505
2688,210610.28814709463
2689,199605.53850333518
2690,477853.5907314351
2691,184458.03547535665
2692,135612.64279900095
2693,193868.19238865885
2694,130920.96049661994
2695,189968.46601951306
2696,179426.18974291324
2697,189190.0340558841
2698,190784.60234430034
2699,170281.80093163007
2700,150044.33251038092
2701,145242.7367683172
2702,110404.73496954382
2703,119166.49671519992
2704,136004.67137988246
2705,117932.31264161607
2706,117069.57521960458
2707,122844.96143535075
2708,132043.60587975898
2709,103331.36570378847
2710,122577.14847001797
2711,296925.3197194598
2712,389526.262297261
2713,170115.83049269422
2714,151274.47633786203
2715,166871.02978607468
2716,142129.71235960934
2717,186914.8709913997
2718,220678.34934919042
2719,152576.66055788824
2720,171121.18171155074
2721,132196.67385238895
2722,164911.61486620447
2723,139490.77690117926
2724,129304.11041306218
2725,128981.78533099742
2726,152969.6179096546
2727,171633.10769836395
2728,174282.96612506104
2729,142225.70874618823
2730,146035.5462384289
2731,132562.13448473281
2732,130776.08835049643
2733,157043.17889366255
2734,141995.78760117973
